Assembly,Spieces,ST,# contigs (>= 0 bp),# contigs (>= 1000 bp),# contigs (>= 5000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 50000 bp),Total length (>= 0 bp),Total length (>= 1000 bp),Total length (>= 5000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 50000 bp),# contigs,Largest contig,Total length,GC (%),N50,N90,auN,L50,L90,# N's per 100 kbp,K_type,strain,species,species_match,contig_count,N50,largest_contig,total_size,ambiguous_bases,QC_warnings,ST,virulence_score,resistance_score,num_resistance_classes,num_resistance_genes,Yersiniabactin,YbST,Colibactin,CbST,Aerobactin,AbST,Salmochelin,SmST,RmpADC,RmST,rmpA2,wzi,K_locus,K_type,K_locus_problems,K_locus_confidence,K_locus_identity,K_locus_missing_genes,O_locus,O_type,O_locus_problems,O_locus_confidence,O_locus_identity,O_locus_missing_genes,AGly_acquired,Col_acquired,Fcyn_acquired,Flq_acquired,Gly_acquired,MLS_acquired,Phe_acquired,Rif_acquired,Sul_acquired,Tet_acquired,Tgc_acquired,Tmt_acquired,Bla_acquired,Bla_inhR_acquired,Bla_ESBL_acquired,Bla_ESBL_inhR_acquired,Bla_Carb_acquired,Bla_chr,SHV_mutations,Omp_mutations,Col_mutations,Flq_mutations,truncated_resistance_hits,spurious_resistance_hits,Chr_ST,gapA,infB,mdh,pgi,phoE,rpoB,tonB,ybtS,ybtX,ybtQ,ybtP,ybtA,irp2,irp1,ybtU,ybtT,ybtE,fyuA,clbA,clbB,clbC,clbD,clbE,clbF,clbG,clbH,clbI,clbL,clbM,clbN,clbO,clbP,clbQ,iucA,iucB,iucC,iucD,iutA,iroB,iroC,iroD,iroN,rmpA,rmpD,rmpC,spurious_virulence_hits,gapA,infB,mdh,pgi,phoE,rpoB,tonB
ERR3891169,klebsiella,280,1084,80,49,44,39,34,5720884,5401346,5326442,5291802,5209816,5042724,178,462178,5464459,57.35,151922,62977,183536.2,12,32,0,KL23,ERR3891169,Klebsiella pneumoniae,strong,1084,146430,462178,5720884,no,-,ST280,0,2,9,11,-,0,-,0,-,0,-,0,-,0,-,wzi82,KL23,K23,none,Very high,99.98%,NA,O1/O2v2,O2afg,?,Good,98.45%,NA,aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1^,-,dfrA14.v2*,OXA-1,-,CTX-M-15,-,OXA-48,SHV-27,156D,OmpK35-81%,-,-,aadA22*?-83%,TEM-10.v2?-41%;TEM-117*?-0%;floR.v2*?-0%;fosA7.5*?-0%,ST280,2,1,2,1,10,4,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ybtT_42*-41%,gapA(2),infB(1),mdh(2),pgi(1),phoE(10),rpoB(4),tonB(46)
ERR3891029,klebsiella,2096,371,64,45,43,40,35,5506223,5432619,5395924,5380589,5327689,5139652,74,521997,5439230,57.35,152346,71229,191730.2,12,32,0,KL64,ERR3891029,Klebsiella pneumoniae,strong,371,152346,521997,5506223,no,-,ST2096,1,3,6,5,ybt 14; ICEKp5 (truncated),140-2LV,-,0,-,0,-,0,-,0,-,wzi64,KL64,K64,none,Perfect,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;sat-2,-,-,-,-,-,-,-,-,-,-,dfrA1.v1,OXA-1,-,-,-,OXA-232,SHV-28.v1^,-,OmpK36GD,MgrB-57%,GyrA-83Y;GyrA-87G;ParC-80I,CatB4.v1?-81%,-,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67,171*-64%,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891141,klebsiella,2096,888,83,59,56,47,34,5982033,5765980,5708793,5684585,5517680,5026823,96,325212,5774497,56.75,152346,41750,163356.1,13,38,0,KL64,ERR3891141,Klebsiella pneumoniae,strong,888,146294,325212,5982033,no,-,ST2096,4,2,8,12,ybt 14; ICEKp5,140-1LV,-,0,iuc 1,1,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Perfect,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?,-,sul1,-,-,dfrA1.v1;dfrA12,OXA-1,-,-,-,OXA-48,SHV-28.v1^,-,OmpK36GD,-,GyrA-83Y;GyrA-87G;ParC-80I,-,CTX-M-103*?-0%;arr-2?-0%;strA.v1*?-0%;sul2*?-0%,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67,171,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,55-60%,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891145,klebsiella,2096,592,84,57,53,45,33,5878385,5724770,5662162,5632235,5484114,5026804,121,325634,5749587,56.79,152346,41740,165555.8,13,37,0,KL64,ERR3891145,Klebsiella pneumoniae,strong,592,146301,325634,5878385,no,-,ST2096,4,2,8,12,ybt 14; ICEKp5,140-2LV,-,0,iuc 1,1,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Perfect,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?,-,sul1,-,-,dfrA1.v1;dfrA12,OXA-1,-,-,-,OXA-48,SHV-28.v1^,-,OmpK36GD,-,GyrA-83Y;GyrA-87G;ParC-80I,-,dfrA14.v1?-0%,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67*,171,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,55-60%,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891193,klebsiella,2096,664,80,54,48,43,38,5919300,5736408,5682528,5635672,5550154,5358140,130,521774,5770334,56.77,152346,55996,193525.6,12,35,0,KL64,ERR3891193,Klebsiella pneumoniae,strong,664,152346,521774,5919300,no,-,ST2096,4,2,10,16,ybt 14; ICEKp5,140-1LV,-,0,iuc 1,1,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Perfect,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?,-,sul1,tet(D),-,dfrA1.v1;dfrA12;dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-232,SHV-28.v1^,-,OmpK36GD,-,GyrA-83Y;GyrA-87G;ParC-80I,aac(3)-IIa.v1*?-0%,aadA24?-0%,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67,171,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,55-60%,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891051,klebsiella,2096,400,92,62,57,45,32,5803326,5724558,5656689,5618926,5404247,4914340,100,428490,5729440,56.79,152705,40276,178630.3,12,38,0,KL64,ERR3891051,Klebsiella pneumoniae,strong,400,152705,428490,5803326,no,-,ST2096,4,2,8,12,ybt 14; ICEKp5,140-1LV,-,0,iuc 1,1,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Perfect,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?,-,sul1,-,-,dfrA1.v1;dfrA12,OXA-1,-,-,-,OXA-48,SHV-28.v1^,-,OmpK36GD,-,GyrA-83Y;GyrA-87G;ParC-80I,-,-,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67,171,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,55-60%,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891180,klebsiella,268,802,113,65,57,44,33,5957621,5742911,5641974,5581850,5360898,4941355,182,329965,5787147,57.03,153414,40394,168489.7,13,39,0,KL20,ERR3891180,Klebsiella pneumoniae,strong,802,153414,329965,5957621,no,-,ST268,5,1,7,10,ybt 0; ICEKp10,580,clb 3,13,iuc 1,78-1LV,iro 1,1,"rmp 1; KpVP-1,-","149,0",rmpA2_8*,wzi95,KL20,K20,none,Very high,99.95%,NA,O1/O2v1,O2a,none,Very high,98.97%,NA,aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,-,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-11.v1^,35Q,-,-,GyrA-83Y,-,OXA-181*?-0%;sul1*?-0%;tet(A).v1?-0%,ST268,2,1,2,1,7,1,81,6,15,25,4,11,371,319,72,14,4,2,2,10,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1*,34,1,1,1,1,1,1,"22,55*","2,-","2,-",-,gapA(2),infB(1),mdh(2),pgi(1),phoE(7),rpoB(1),tonB(81)
ERR3891143,klebsiella,101,1226,91,59,51,43,32,5968219,5597076,5521984,5464177,5334150,4938331,212,458621,5671459,56.98,153638,39891,179485.2,12,36,0,KL17,ERR3891143,Klebsiella pneumoniae,strong,1226,146125,458621,5968219,no,-,ST101,1,3,8,8,ybt 9; ICEKp3,183-1LV,-,0,-,0,-,0,-,0,-,wzi137,KL17,K17,none,Very high,99.99%,NA,O1/O2v1,O1,none,Very high,98.03%,NA,aac(6')-Ib'.v1;aadA*,-,-,-,-,-,-,-,sul2,tet(D),-,dfrA14.v2*,OXA-9.v1;TEM-1D.v1^,-,-,-,OXA-48,SHV-1^,-,OmpK35-17%;OmpK36GD,MgrB-62%,GyrA-83Y;GyrA-87N;ParC-80I,-,CatB4.v1?-48%;dfrA12?-0%;mphE.v1*?-0%;strA.v1*?-0%;sul1?-0%,ST101,2,6,1,5,4,1,6,5,11,6,5,1,25,37,9,5,107,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,rmpA_55*-0%,gapA(2),infB(6),mdh(1),pgi(5),phoE(4),rpoB(1),tonB(6)
ERR3891162,klebsiella,45,856,102,61,53,40,34,5707986,5477518,5400654,5344974,5121281,4927960,169,384703,5520743,57.25,156684,41235,182361.5,11,35,0,KL43?-,ERR3891162,Klebsiella pneumoniae,strong,856,138130,384703,5707986,no,-,ST45,1,2,7,12,ybt 10; ICEKp4,78-1LV,-,0,-,0,-,0,-,0,-,wzi121,KL43,K43,?-,Good,99.40%,KL43_15_wcpZ,O1/O2v1,O2a,none,Very high,98.80%,NA,aadA*;strA.v1;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,-,-,-,dfrA14.v2*,OXA-1;OXA-9.v1;TEM-150*?,-,CTX-M-15;SHV-12,-,OXA-48,-,238S;240K;35Q,-,-,-,aac(6')-Ib'.v1?-0%,aac(3)-IIa.v1*?-0%,ST45,2,1,1,6,7,1,12,3,12,4,11,3,21,18,3,10,16,178,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,gapA(2),infB(1),mdh(1),pgi(6),phoE(7),rpoB(1),tonB(12)
ERR3891108,klebsiella,2096,322,89,61,55,45,31,5785016,5723421,5661964,5615029,5433251,4915618,99,377767,5730096,56.79,157339,40276,178151.6,12,37,0,KL64,ERR3891108,Klebsiella pneumoniae,strong,322,157339,377767,5785016,no,-,ST2096,4,2,8,12,ybt 14; ICEKp5,140-1LV,-,0,iuc 1,1,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Perfect,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?,-,sul1,-,-,dfrA1.v1;dfrA12,OXA-1,-,-,-,OXA-48,SHV-28.v1^,-,OmpK36GD,-,GyrA-83Y;GyrA-87G;ParC-80I,-,-,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67,171,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,55-60%,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891042,klebsiella,2096,360,93,62,56,47,32,5805174,5730267,5655490,5609192,5460621,4923355,113,377768,5743891,56.77,157595,38556,168524,13,38,0,KL64,ERR3891042,Klebsiella pneumoniae,strong,360,157595,377768,5805174,no,-,ST2096,4,2,10,16,ybt 14; ICEKp5,140-1LV,-,0,iuc 1,1,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Perfect,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA*;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?,-,sul1,tet(D),-,dfrA1.v1;dfrA12;dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-232,SHV-28.v1^,-,OmpK36GD,-,GyrA-83Y;GyrA-87G;ParC-80I,-,-,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67,171,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,55-60%,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891054,klebsiella,2096,1453,91,61,57,46,32,6097936,5726576,5658029,5625989,5425069,4915735,115,524730,5741710,56.77,157595,40276,187730.1,12,38,0,KL64,ERR3891054,Klebsiella pneumoniae,strong,1453,152705,524730,6097936,no,-,ST2096,4,2,8,12,ybt 14; ICEKp5,140-1LV,-,0,iuc 1,1,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Very high,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?,-,sul1,-,-,dfrA1.v1;dfrA12,OXA-1,-,-,-,OXA-48,SHV-28.v1^,-,-,-,GyrA-83Y;GyrA-87G;ParC-80I,-,TEM-10.v2?-55%,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67,171,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,55-60%,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891062,klebsiella,2096,533,93,63,55,45,33,5859042,5737525,5665761,5599358,5436320,5014983,113,376754,5750580,56.77,157595,41088,166753.5,13,37,0,KL64,ERR3891062,Klebsiella pneumoniae,strong,533,157595,376754,5859042,no,-,ST2096,4,2,10,16,ybt 14; ICEKp5,140-1LV,-,0,iuc 1,1,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Perfect,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA*;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?,-,sul1,tet(D),-,dfrA1.v1;dfrA12;dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-232,SHV-28.v1^,-,OmpK36GD,-,GyrA-83Y;GyrA-87G;ParC-80I,-,aac(3)-IId*?-0%;qnrS10?-0%,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67,171,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,55-60%,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891104,klebsiella,2096,437,91,61,56,44,31,5823456,5732818,5663781,5622614,5408346,4919955,101,428622,5739702,56.79,157595,40276,182376.1,12,37,0,KL64,ERR3891104,Klebsiella pneumoniae,strong,437,157595,428622,5823456,no,-,ST2096,4,2,8,12,ybt 14; ICEKp5,140-1LV,-,0,iuc 1,1,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Very high,99.99%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?,-,sul1,-,-,dfrA1.v1;dfrA12,OXA-1,-,-,-,OXA-48,SHV-28.v1^,-,OmpK36GD,-,GyrA-83Y;GyrA-87G;ParC-80I,-,-,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67,171,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,55-60%,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891174,klebsiella,392,558,81,56,50,42,35,5609508,5488092,5420722,5376280,5240660,4983675,107,395664,5503491,57.21,158052,50755,179791.2,11,35,0,KL27-,ERR3891174,Klebsiella pneumoniae,strong,558,154228,395664,5609508,no,-,ST392,0,1,8,12,-,0,-,0,-,0,-,0,-,0,-,wzi187,KL27,K27,-,High,99.27%,KL27_09_wckS,O4,O4,none,Very high,99.70%,NA,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-11.v1^,35Q,-,-,GyrA-83I;ParC-80I,-,OXA-232?-0%,ST392,3,4,6,1,7,4,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,gapA(3),infB(4),mdh(6),pgi(1),phoE(7),rpoB(4),tonB(40)
ERR3891182,klebsiella,377,643,87,63,57,48,39,5788214,5637635,5594814,5543528,5389454,5100182,130,340588,5665040,57.04,159744,51821,158783.3,13,39,0,KL102,ERR3891182,Klebsiella pneumoniae,strong,643,140191,340588,5788214,no,-,ST377,1,3,6,4,ybt 13; ICEKp2 (truncated),299-3LV,-,0,-,0,-,0,-,0,-,wzi173,KL102,unknown (KL102),none,Very high,99.45%,NA,O1/O2v2,O2afg,none,Very high,98.54%,NA,aadA^,-,-,-,-,-,-,-,sul1*?,-,-,dfrA15.v2,-,-,-,-,OXA-48,SHV-110,156D;35Q,-,MgrB-51%,GyrA-83Y;GyrA-87A;ParC-80I,-,armA*?-0%,ST377,10,20,2,1,9,11,12,6,4,20,14,1,126*-46%,327,2,4,52*,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,gapA(10),infB(20),mdh(2),pgi(1),phoE(9),rpoB(11),tonB(12)
ERR3891001,klebsiella,377,720,117,64,57,46,38,5945427,5779061,5665888,5612223,5426895,5175653,161,340371,5807186,56.71,159788,34509,164990.3,13,40,0,KL102,ERR3891001,Klebsiella pneumoniae,strong,720,159788,340371,5945427,no,-,ST377,1,3,8,10,ybt 13; ICEKp2 (truncated),299-3LV,-,0,-,0,-,0,-,0,-,wzi173,KL102,unknown (KL102),none,Very high,99.45%,NA,O1/O2v2,O2afg,none,Very high,98.54%,NA,aac(3)-IIa.v1^;aadA^;strA.v1;strB.v1,-,-,-,-,-,catA1*,-,sul1*?;sul2,-,-,dfrA15.v2,-,-,CTX-M-15,-,OXA-48,SHV-110,156D;35Q,-,MgrB-51%,GyrA-83Y;GyrA-87A;ParC-80I,-,sat-2?-0%,ST377,10,20,2,1,9,11,12,6,4,20,14,1,126*-46%,327,2,4,52*,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,gapA(10),infB(20),mdh(2),pgi(1),phoE(9),rpoB(11),tonB(12)
ERR3891081,klebsiella,11,531,97,67,61,43,32,5650077,5529572,5463983,5423412,5136350,4757212,115,361269,5540882,57.26,160396,34550,159438.7,13,38,0,KL15?,ERR3891081,Klebsiella pneumoniae,strong,531,160396,361269,5650077,no,-,ST11,1,2,5,6,ybt 9; ICEKp3,183-2LV,-,0,-,0,-,0,-,0,-,wzi50,KL15,K15,?,Good,99.98%,NA,unknown (OL102),unknown (OL102),?-,None,76.90%,"OL102_01_rfbB,OL102_02_rfbA,OL102_03_rfbD,OL102_04_rfbC,OL102_05_wbbL,OL102_06_rhamnan,OL102_07_wzm,OL102_08_wzt",aac(3)-IIa.v1^;aac(6')-Ib;rmtF,-,-,-,-,-,-,arr-2,-,-,-,-,-,-,SHV-12,-,NDM-1,-,238S;240K;35Q,-,-,GyrA-83I;ParC-80I,-,sat-2*?-46%,ST11,3,3,1,1,1,1,4,5,11,6*,5,1,25,37,9,5,5,11*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
ERR3891185,klebsiella,14,376,66,51,48,46,34,5501424,5410997,5381679,5361073,5316311,4895666,83,353980,5421990,57.39,160784,55996,170574.4,12,34,0,KL2,ERR3891185,Klebsiella pneumoniae,strong,376,146218,353980,5501424,no,-,ST14,1,0,6,5,ybt 14; ICEKp5,140-1LV,-,0,-,0,-,0,-,0,-,wzi2,KL2,K2,none,Very high,99.74%,NA,O1/O2v1,O1,none,Very high,99.99%,NA,aac(6')-Ib-cr.v2;sat-2,-,-,-,-,-,CatB4.v1?,-,-,-,-,dfrA1.v1,OXA-1,-,-,-,-,SHV-28.v1^,-,OmpK36GD,MgrB-2%,GyrA-83Y;GyrA-87G;ParC-80I,-,-,ST14,1,6,1,1,1,1,1,4,4,31,4,1,67,514,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(1)
ERR3891043,klebsiella,2096,556,88,58,51,42,31,5795429,5665016,5598018,5548253,5395262,4985719,110,377768,5679032,56.84,160989,42232,180790.6,12,34,0,KL64,ERR3891043,Klebsiella pneumoniae,strong,556,160989,377768,5795429,no,-,ST2096,3,2,10,16,-,0,-,0,iuc 1,1-1LV,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Perfect,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?,-,sul1,tet(D),-,dfrA1.v1;dfrA12;dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-232,SHV-28.v1^,-,OmpK36GD,-,GyrA-83Y;GyrA-87G;ParC-80I,-,-,ST2096,1,6,1,1,1,46,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1*,1,-,-,-,-,55-60%,-,-,ybtP_75*-0%;ybtU_13*-0%;ybtT_42*-50%,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891076,klebsiella,2096,1229,101,66,57,44,32,6079847,5769778,5691513,5620594,5421420,4993074,130,428912,5788276,56.76,160989,38563,180952.5,12,38,0,KL64,ERR3891076,Klebsiella pneumoniae,strong,1229,152565,428912,6079847,no,-,ST2096,4,1,9,16,ybt 14; ICEKp5,140-1LV,-,0,iuc 1,1,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Perfect,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?;catA1^,-,sul1,tet(D),-,dfrA1.v1;dfrA12;dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-28.v1^,-,OmpK36GD,-,GyrA-83Y;GyrA-87G;ParC-80I,-,tetR*?-0%,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67,171,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,55-60%,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
ERR3891172,klebsiella,29,1280,112,50,46,39,30,5890839,5478398,5374537,5346419,5222569,4898398,288,530437,5596790,57.21,161650,35294,207828.6,11,34,0,KL19*,ERR3891172,Klebsiella pneumoniae,strong,1280,161650,530437,5890839,no,-,ST29,1,1,7,11,ybt 14; ICEKp5,151,-,0,-,0,-,0,-,0,-,wzi19,KL19,K19,*,High,94.91%,NA,O1/O2v2,O1,none,Perfect,100.00%,NA,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,-,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-187,-,-,-,-,aadA17*?-89%,sat-2?-54%;sul1*?-0%,ST29,2,3,2,2,6,4,4,4,4,5,4,1,69,62,2,4,4,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,gapA(2),infB(3),mdh(2),pgi(2),phoE(6),rpoB(4),tonB(4)
ERR3891103,klebsiella,2096,813,103,68,58,47,30,6016636,5822950,5740849,5663439,5503439,4879606,122,359403,5835597,56.72,161840,37640,174009.9,13,39,0,KL64,ERR3891103,Klebsiella pneumoniae,strong,813,161840,359403,6016636,no,-,ST2096,4,2,10,17,ybt 14; ICEKp5,140-1LV,-,0,iuc 1,1,-,0,-,0,rmpA2_8-60%,wzi64,KL64,K64,none,Perfect,100.00%,NA,O1/O2v1,O1,none,Very high,98.64%,NA,aac(6')-Ib-cr.v2;aadA2^;armA;sat-2,-,-,-,-,mphE.v2^;msrE,CatB4.v1?;catA1^,-,sul1,tet(D),-,dfrA1.v1;dfrA12;dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-232,SHV-28.v1^,-,OmpK36GD,-,GyrA-83Y;GyrA-87G;ParC-80I,-,-,ST2096,1,6,1,1,1,46,1,4,100,31,4,1,67,171,2,4,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,55-60%,-,-,-,gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
